index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
228,5.0,12.5418,0.062709,5.0,50.0,0.2227419883085661,0.22069345221637815
229,5.0,12.5418,0.062709,5.0,150.0,0.025795336150182775,0.025573150175372796
230,5.0,12.5418,0.062709,6.0,2.5,6.846309000250922,7.435436438661211
231,5.0,12.5418,0.062709,6.0,5.0,5.168362926012456,5.4167598646371165
232,5.0,12.5418,0.062709,6.0,10.0,2.9482413313459217,2.975953495310139
233,5.0,12.5418,0.062709,6.0,50.0,0.22363906376972298,0.22162993125413694
234,5.0,12.5418,0.062709,6.0,150.0,0.025808084949470577,0.025586064505257192
235,5.0,12.5418,0.062709,10.0,2.5,7.609350046624173,8.334270682964009
236,5.0,12.5418,0.062709,10.0,5.0,5.631271104870448,5.9348907260433155
237,5.0,12.5418,0.062709,10.0,10.0,3.119320593403164,3.1625302419716124
238,5.0,12.5418,0.062709,10.0,50.0,0.22499934066436292,0.22305124981104296
239,5.0,12.5418,0.062709,10.0,150.0,0.025826723872263622,0.025604946536546814
240,7.0,10.2041,0.0510205,2.4,2.5,5.692901980400289,6.369696598040163
241,7.0,10.2041,0.0510205,2.4,5.0,4.346883971284909,4.593187844304129
242,7.0,10.2041,0.0510205,2.4,10.0,2.5188832913401797,2.5198869532064254
243,7.0,10.2041,0.0510205,2.4,50.0,0.2146050863214159,0.2111688113755926
244,7.0,10.2041,0.0510205,2.4,150.0,0.02565940592648469,0.025321892199931518
245,7.0,10.2041,0.0510205,3.0,2.5,5.735936783075744,6.433916686509972
246,7.0,10.2041,0.0510205,3.0,5.0,4.415541563246041,4.675946375319805
247,7.0,10.2041,0.0510205,3.0,10.0,2.5914454978556156,2.598071931657793
248,7.0,10.2041,0.0510205,3.0,50.0,0.21806740411289252,0.21478275581221007
249,7.0,10.2041,0.0510205,3.0,150.0,0.025722218911750288,0.025385518587061496
250,7.0,10.2041,0.0510205,3.5,2.5,5.795417967533194,6.518184240526262
251,7.0,10.2041,0.0510205,3.5,5.0,4.499807177530968,4.773240934584415
252,7.0,10.2041,0.0510205,3.5,10.0,2.660114848679723,2.6708392587098797
253,7.0,10.2041,0.0510205,3.5,50.0,0.2198996504019023,0.21669996432973979
254,7.0,10.2041,0.0510205,3.5,150.0,0.02575231042095709,0.025416005934075413
255,7.0,10.2041,0.0510205,5.0,2.5,6.268289467782328,7.045427784685726
256,7.0,10.2041,0.0510205,5.0,5.0,4.895989004818833,5.184647263200958
257,7.0,10.2041,0.0510205,5.0,10.0,2.8544968458757185,2.8739155208225426
258,7.0,10.2041,0.0510205,5.0,50.0,0.2227419883085661,0.2196805926656697
259,7.0,10.2041,0.0510205,5.0,150.0,0.025795336150182775,0.0254596022208214
260,7.0,10.2041,0.0510205,6.0,2.5,6.846309000250922,7.548343975846112
261,7.0,10.2041,0.0510205,6.0,5.0,5.168362926012456,5.45417874491352
262,7.0,10.2041,0.0510205,6.0,10.0,2.9482413313459217,2.9729822228340343
263,7.0,10.2041,0.0510205,6.0,50.0,0.22363906376972298,0.22062295967499593
264,7.0,10.2041,0.0510205,6.0,150.0,0.025808084949470577,0.025472521900518238
265,7.0,10.2041,0.0510205,10.0,2.5,7.609350046624173,8.470727011272745
266,7.0,10.2041,0.0510205,10.0,5.0,5.631271104870448,5.982273702128299
267,7.0,10.2041,0.0510205,10.0,10.0,3.119320593403164,3.162213157618101
268,7.0,10.2041,0.0510205,10.0,50.0,0.22499934066436292,0.22205344508913988
269,7.0,10.2041,0.0510205,10.0,150.0,0.025826723872263622,0.025491410972673864
270,7.0,10.4657,0.0523285,2.4,2.5,5.692901980400289,6.3553025980284845
271,7.0,10.4657,0.0523285,2.4,5.0,4.346883971284909,4.589102828790721
272,7.0,10.4657,0.0523285,2.4,10.0,2.5188832913401797,2.520830832540748
273,7.0,10.4657,0.0523285,2.4,50.0,0.2146050863214159,0.21132230981300493
274,7.0,10.4657,0.0523285,2.4,150.0,0.02565940592648469,0.02533849834184032
275,7.0,10.4657,0.0523285,3.0,2.5,5.735936783075744,6.419030924164445
276,7.0,10.4657,0.0523285,3.0,5.0,4.415541563246041,4.671563051549201
277,7.0,10.4657,0.0523285,3.0,10.0,2.5914454978556156,2.598915719323273
278,7.0,10.4657,0.0523285,3.0,50.0,0.21806740411289252,0.21493393286230028
279,7.0,10.4657,0.0523285,3.0,150.0,0.025722218911750288,0.02540212572696626
280,7.0,10.4657,0.0523285,3.5,2.5,5.795417967533194,6.5027661929272025
281,7.0,10.4657,0.0523285,3.5,5.0,4.499807177530968,4.768610480167177
282,7.0,10.4657,0.0523285,3.5,10.0,2.660114848679723,2.6716202665763493
283,7.0,10.4657,0.0523285,3.5,50.0,0.2198996504019023,0.21684981571343756
284,7.0,10.4657,0.0523285,3.5,150.0,0.02575231042095709,0.025432612891573038
285,7.0,10.4657,0.0523285,5.0,2.5,6.268289467782328,7.02927440865717
286,7.0,10.4657,0.0523285,5.0,5.0,4.895989004818833,5.179895663184125
287,7.0,10.4657,0.0523285,5.0,10.0,2.8544968458757185,2.8745876830118444
288,7.0,10.4657,0.0523285,5.0,50.0,0.2227419883085661,0.21982826200288277
289,7.0,10.4657,0.0523285,5.0,150.0,0.025795336150182775,0.02547620982056951
290,7.0,10.4657,0.0523285,6.0,2.5,6.846309000250922,7.533709357453894
291,7.0,10.4657,0.0523285,6.0,5.0,5.168362926012456,5.449576675522685
292,7.0,10.4657,0.0523285,6.0,10.0,2.9482413313459217,2.9735757221476544
293,7.0,10.4657,0.0523285,6.0,50.0,0.22363906376972298,0.22076990486036926
294,7.0,10.4657,0.0523285,6.0,150.0,0.025808084949470577,0.025489129375180736
295,7.0,10.4657,0.0523285,10.0,2.5,7.609350046624173,8.45307848978112
296,7.0,10.4657,0.0523285,10.0,5.0,5.631271104870448,5.976391233318324
297,7.0,10.4657,0.0523285,10.0,10.0,3.119320593403164,3.1624693628783938
298,7.0,10.4657,0.0523285,10.0,50.0,0.22499934066436292,0.22219925963885473
299,7.0,10.4657,0.0523285,10.0,150.0,0.025826723872263622,0.02550801852118384
300,7.0,10.8886,0.054443,2.4,2.5,5.692901980400289,6.333239444187789
301,7.0,10.8886,0.054443,2.4,5.0,4.346883971284909,4.582713278199245
302,7.0,10.8886,0.054443,2.4,10.0,2.5188832913401797,2.5221687263713743
303,7.0,10.8886,0.054443,2.4,50.0,0.2146050863214159,0.21154818329607067
304,7.0,10.8886,0.054443,2.4,150.0,0.02565940592648469,0.025362842894481756
305,7.0,10.8886,0.054443,3.0,2.5,5.735936783075744,6.396218150951639
306,7.0,10.8886,0.054443,3.0,5.0,4.415541563246041,4.6647158054227225
307,7.0,10.8886,0.054443,3.0,10.0,2.5914454978556156,2.600098141944589
308,7.0,10.8886,0.054443,3.0,50.0,0.21806740411289252,0.21515614567114935
309,7.0,10.8886,0.054443,3.0,150.0,0.025722218911750288,0.0254264690539435
310,7.0,10.8886,0.054443,3.5,2.5,5.795417967533194,6.4791379268751355
311,7.0,10.8886,0.054443,3.5,5.0,4.499807177530968,4.761381518761188
312,7.0,10.8886,0.054443,3.5,10.0,2.660114848679723,2.672703830784537
313,7.0,10.8886,0.054443,3.5,50.0,0.2198996504019023,0.2170699488344623
314,7.0,10.8886,0.054443,3.5,150.0,0.02575231042095709,0.025456956286559557
315,7.0,10.8886,0.054443,5.0,2.5,6.268289467782328,7.004478784072222
316,7.0,10.8886,0.054443,5.0,5.0,4.895989004818833,5.172459515533574
317,7.0,10.8886,0.054443,5.0,10.0,2.8544968458757185,2.875496284131787
318,7.0,10.8886,0.054443,5.0,50.0,0.2227419883085661,0.22004496304342178
319,7.0,10.8886,0.054443,5.0,150.0,0.025795336150182775,0.02550055199154496
