tissue,frequency,conductivity,relative_permitivity,loss_tangent,penetration_depth
body_fluid,6.800e+10,7.352e+1,1.016e+1,1.913e+0,2.892e-4
body_fluid,6.900e+10,7.372e+1,9.999e+0,1.921e+0,2.865e-4
body_fluid,7.000e+10,7.391e+1,9.844e+0,1.928e+0,2.838e-4
body_fluid,7.100e+10,7.409e+1,9.695e+0,1.935e+0,2.812e-4
body_fluid,7.200e+10,7.427e+1,9.551e+0,1.941e+0,2.787e-4
body_fluid,7.300e+10,7.444e+1,9.413e+0,1.947e+0,2.763e-4
body_fluid,7.400e+10,7.460e+1,9.279e+0,1.953e+0,2.739e-4
body_fluid,7.500e+10,7.476e+1,9.150e+0,1.958e+0,2.717e-4
body_fluid,7.600e+10,7.491e+1,9.026e+0,1.963e+0,2.694e-4
body_fluid,7.700e+10,7.506e+1,8.906e+0,1.967e+0,2.673e-4
body_fluid,7.800e+10,7.520e+1,8.790e+0,1.971e+0,2.652e-4
body_fluid,7.900e+10,7.533e+1,8.679e+0,1.975e+0,2.632e-4
body_fluid,8.000e+10,7.547e+1,8.571e+0,1.979e+0,2.612e-4
body_fluid,8.100e+10,7.559e+1,8.466e+0,1.982e+0,2.592e-4
body_fluid,8.200e+10,7.572e+1,8.365e+0,1.984e+0,2.574e-4
body_fluid,8.300e+10,7.584e+1,8.267e+0,1.987e+0,2.555e-4
body_fluid,8.400e+10,7.595e+1,8.173e+0,1.989e+0,2.538e-4
body_fluid,8.500e+10,7.607e+1,8.081e+0,1.990e+0,2.520e-4
body_fluid,8.600e+10,7.617e+1,7.993e+0,1.992e+0,2.503e-4
body_fluid,8.700e+10,7.628e+1,7.907e+0,1.993e+0,2.487e-4
body_fluid,8.800e+10,7.638e+1,7.824e+0,1.994e+0,2.471e-4
body_fluid,8.900e+10,7.648e+1,7.744e+0,1.995e+0,2.455e-4
body_fluid,9.000e+10,7.658e+1,7.665e+0,1.995e+0,2.440e-4
body_fluid,9.100e+10,7.667e+1,7.590e+0,1.995e+0,2.425e-4
body_fluid,9.200e+10,7.676e+1,7.516e+0,1.995e+0,2.410e-4
body_fluid,9.300e+10,7.684e+1,7.445e+0,1.995e+0,2.396e-4
body_fluid,9.400e+10,7.693e+1,7.376e+0,1.995e+0,2.382e-4
body_fluid,9.500e+10,7.701e+1,7.309e+0,1.994e+0,2.368e-4
body_fluid,9.600e+10,7.709e+1,7.244e+0,1.993e+0,2.355e-4
body_fluid,9.700e+10,7.717e+1,7.180e+0,1.992e+0,2.342e-4
body_fluid,9.800e+10,7.724e+1,7.119e+0,1.990e+0,2.329e-4
body_fluid,9.900e+10,7.732e+1,7.059e+0,1.989e+0,2.317e-4
body_fluid,1.000e+11,7.739e+1,7.001e+0,1.987e+0,2.305e-4
bone_cancellous,1.000e+9,3.639e-1,2.058e+1,3.178e-1,6.699e-2
bone_cancellous,2.000e+9,6.522e-1,1.909e+1,3.071e-1,3.597e-2
bone_cancellous,3.000e+9,1.006e+0,1.794e+1,3.360e-1,2.266e-2
bone_cancellous,4.000e+9,1.399e+0,1.695e+1,3.710e-1,1.588e-2
bone_cancellous,5.000e+9,1.812e+0,1.605e+1,4.058e-1,1.197e-2
bone_cancellous,6.000e+9,2.232e+0,1.524e+1,4.388e-1,9.497e-3
bone_cancellous,7.000e+9,2.651e+0,1.450e+1,4.695e-1,7.822e-3
bone_cancellous,8.000e+9,3.064e+0,1.383e+1,4.978e-1,6.629e-3
bone_cancellous,9.000e+9,3.468e+0,1.322e+1,5.239e-1,5.743e-3
bone_cancellous,1.000e+10,3.859e+0,1.266e+1,5.479e-1,5.064e-3
bone_cancellous,1.100e+10,4.238e+0,1.215e+1,5.699e-1,4.529e-3
bone_cancellous,1.200e+10,4.602e+0,1.168e+1,5.901e-1,4.098e-3
bone_cancellous,1.300e+10,4.954e+0,1.125e+1,6.087e-1,3.745e-3
bone_cancellous,1.400e+10,5.291e+0,1.086e+1,6.258e-1,3.451e-3
bone_cancellous,1.500e+10,5.616e+0,1.049e+1,6.415e-1,3.203e-3
bone_cancellous,1.600e+10,5.928e+0,1.015e+1,6.559e-1,2.990e-3
bone_cancellous,1.700e+10,6.227e+0,9.841e+0,6.691e-1,2.807e-3
bone_cancellous,1.800e+10,6.515e+0,9.551e+0,6.812e-1,2.647e-3
bone_cancellous,1.900e+10,6.792e+0,9.281e+0,6.924e-1,2.507e-3
bone_cancellous,2.000e+10,7.059e+0,9.030e+0,7.026e-1,2.382e-3
bone_cancellous,2.100e+10,7.315e+0,8.795e+0,7.119e-1,2.271e-3
bone_cancellous,2.200e+10,7.563e+0,8.576e+0,7.205e-1,2.172e-3
bone_cancellous,2.300e+10,7.801e+0,8.370e+0,7.284e-1,2.082e-3
bone_cancellous,2.400e+10,8.031e+0,8.177e+0,7.356e-1,2.001e-3
bone_cancellous,2.500e+10,8.253e+0,7.996e+0,7.421e-1,1.927e-3
bone_cancellous,2.600e+10,8.468e+0,7.826e+0,7.481e-1,1.860e-3
bone_cancellous,2.700e+10,8.675e+0,7.665e+0,7.535e-1,1.798e-3
bone_cancellous,2.800e+10,8.876e+0,7.513e+0,7.584e-1,1.741e-3
bone_cancellous,2.900e+10,9.071e+0,7.370e+0,7.629e-1,1.688e-3
bone_cancellous,3.000e+10,9.259e+0,7.234e+0,7.669e-1,1.639e-3
bone_cancellous,3.100e+10,9.442e+0,7.106e+0,7.706e-1,1.594e-3
bone_cancellous,3.200e+10,9.620e+0,6.983e+0,7.738e-1,1.552e-3
bone_cancellous,3.300e+10,9.792e+0,6.867e+0,7.767e-1,1.512e-3
bone_cancellous,3.400e+10,9.960e+0,6.757e+0,7.793e-1,1.475e-3
bone_cancellous,3.500e+10,1.012e+1,6.652e+0,7.815e-1,1.441e-3
bone_cancellous,3.600e+10,1.028e+1,6.552e+0,7.835e-1,1.408e-3
bone_cancellous,3.700e+10,1.044e+1,6.457e+0,7.852e-1,1.378e-3
bone_cancellous,3.800e+10,1.059e+1,6.366e+0,7.866e-1,1.349e-3
bone_cancellous,3.900e+10,1.073e+1,6.279e+0,7.878e-1,1.321e-3
bone_cancellous,4.000e+10,1.088e+1,6.196e+0,7.888e-1,1.296e-3
bone_cancellous,4.100e+10,1.102e+1,6.116e+0,7.896e-1,1.271e-3
bone_cancellous,4.200e+10,1.115e+1,6.040e+0,7.902e-1,1.248e-3
bone_cancellous,4.300e+10,1.128e+1,5.966e+0,7.906e-1,1.226e-3
bone_cancellous,4.400e+10,1.141e+1,5.896e+0,7.909e-1,1.204e-3
bone_cancellous,4.500e+10,1.154e+1,5.829e+0,7.910e-1,1.184e-3
bone_cancellous,4.600e+10,1.167e+1,5.764e+0,7.909e-1,1.165e-3
bone_cancellous,4.700e+10,1.179e+1,5.701e+0,7.907e-1,1.147e-3
bone_cancellous,4.800e+10,1.191e+1,5.641e+0,7.904e-1,1.129e-3
bone_cancellous,4.900e+10,1.202e+1,5.583e+0,7.899e-1,1.113e-3
bone_cancellous,5.000e+10,1.214e+1,5.528e+0,7.894e-1,1.097e-3
bone_cancellous,5.100e+10,1.225e+1,5.474e+0,7.887e-1,1.081e-3
bone_cancellous,5.200e+10,1.236e+1,5.422e+0,7.879e-1,1.066e-3
bone_cancellous,5.300e+10,1.247e+1,5.372e+0,7.871e-1,1.052e-3
bone_cancellous,5.400e+10,1.257e+1,5.324e+0,7.861e-1,1.038e-3
bone_cancellous,5.500e+10,1.268e+1,5.277e+0,7.851e-1,1.025e-3
bone_cancellous,5.600e+10,1.278e+1,5.232e+0,7.840e-1,1.013e-3
bone_cancellous,5.700e+10,1.288e+1,5.188e+0,7.828e-1,1.000e-3
bone_cancellous,5.800e+10,1.298e+1,5.146e+0,7.815e-1,9.885e-4
bone_cancellous,5.900e+10,1.307e+1,5.104e+0,7.802e-1,9.772e-4
bone_cancellous,6.000e+10,1.317e+1,5.065e+0,7.789e-1,9.662e-4
bone_cancellous,6.100e+10,1.326e+1,5.026e+0,7.774e-1,9.555e-4
bone_cancellous,6.200e+10,1.335e+1,4.989e+0,7.759e-1,9.452e-4
bone_cancellous,6.300e+10,1.344e+1,4.953e+0,7.744e-1,9.353e-4
bone_cancellous,6.400e+10,1.353e+1,4.918e+0,7.728e-1,9.256e-4
bone_cancellous,6.500e+10,1.362e+1,4.883e+0,7.712e-1,9.163e-4
bone_cancellous,6.600e+10,1.370e+1,4.850e+0,7.696e-1,9.072e-4
bone_cancellous,6.700e+10,1.379e+1,4.818e+0,7.679e-1,8.985e-4
bone_cancellous,6.800e+10,1.387e+1,4.786e+0,7.661e-1,8.899e-4
bone_cancellous,6.900e+10,1.396e+1,4.756e+0,7.644e-1,8.817e-4
bone_cancellous,7.000e+10,1.404e+1,4.726e+0,7.626e-1,8.736e-4
bone_cancellous,7.100e+10,1.412e+1,4.697e+0,7.608e-1,8.658e-4
bone_cancellous,7.200e+10,1.419e+1,4.669e+0,7.590e-1,8.582e-4
bone_cancellous,7.300e+10,1.427e+1,4.642e+0,7.571e-1,8.508e-4
bone_cancellous,7.400e+10,1.435e+1,4.615e+0,7.552e-1,8.437e-4
bone_cancellous,7.500e+10,1.442e+1,4.589e+0,7.533e-1,8.366e-4
bone_cancellous,7.600e+10,1.450e+1,4.564e+0,7.514e-1,8.298e-4
bone_cancellous,7.700e+10,1.457e+1,4.539e+0,7.494e-1,8.232e-4
bone_cancellous,7.800e+10,1.464e+1,4.515e+0,7.475e-1,8.167e-4
bone_cancellous,7.900e+10,1.472e+1,4.491e+0,7.455e-1,8.104e-4
bone_cancellous,8.000e+10,1.479e+1,4.468e+0,7.436e-1,8.043e-4
bone_cancellous,8.100e+10,1.486e+1,4.446e+0,7.416e-1,7.983e-4
bone_cancellous,8.200e+10,1.493e+1,4.424e+0,7.396e-1,7.924e-4
bone_cancellous,8.300e+10,1.499e+1,4.403e+0,7.376e-1,7.867e-4
bone_cancellous,8.400e+10,1.506e+1,4.382e+0,7.356e-1,7.811e-4
bone_cancellous,8.500e+10,1.513e+1,4.361e+0,7.335e-1,7.756e-4
bone_cancellous,8.600e+10,1.519e+1,4.341e+0,7.315e-1,7.703e-4
bone_cancellous,8.700e+10,1.526e+1,4.322e+0,7.295e-1,7.651e-4
bone_cancellous,8.800e+10,1.532e+1,4.303e+0,7.274e-1,7.600e-4
bone_cancellous,8.900e+10,1.539e+1,4.284e+0,7.254e-1,7.550e-4
bone_cancellous,9.000e+10,1.545e+1,4.266e+0,7.234e-1,7.501e-4
bone_cancellous,9.100e+10,1.551e+1,4.248e+0,7.213e-1,7.454e-4
bone_cancellous,9.200e+10,1.557e+1,4.230e+0,7.193e-1,7.407e-4
bone_cancellous,9.300e+10,1.563e+1,4.213e+0,7.172e-1,7.361e-4
bone_cancellous,9.400e+10,1.569e+1,4.196e+0,7.152e-1,7.316e-4
bone_cancellous,9.500e+10,1.575e+1,4.180e+0,7.131e-1,7.272e-4
bone_cancellous,9.600e+10,1.581e+1,4.163e+0,7.111e-1,7.229e-4
bone_cancellous,9.700e+10,1.587e+1,4.148e+0,7.090e-1,7.187e-4
bone_cancellous,9.800e+10,1.593e+1,4.132e+0,7.070e-1,7.146e-4
bone_cancellous,9.900e+10,1.598e+1,4.117e+0,7.050e-1,7.105e-4
bone_cancellous,1.000e+11,1.604e+1,4.102e+0,7.029e-1,7.066e-4
bone_cortical,1.000e+9,1.557e-1,1.236e+1,2.263e-1,1.207e-1
bone_cortical,2.000e+9,3.101e-1,1.165e+1,2.391e-1,5.886e-2
bone_cortical,3.000e+9,5.062e-1,1.107e+1,2.741e-1,3.520e-2
bone_cortical,4.000e+9,7.275e-1,1.053e+1,3.104e-1,2.396e-2
bone_cortical,5.000e+9,9.623e-1,1.004e+1,3.446e-1,1.773e-2
bone_cortical,6.000e+9,1.203e+0,9.587e+0,3.758e-1,1.390e-2
bone_cortical,7.000e+9,1.443e+0,9.171e+0,4.041e-1,1.136e-2
bone_cortical,8.000e+9,1.680e+0,8.790e+0,4.295e-1,9.572e-3
bone_cortical,9.000e+9,1.912e+0,8.440e+0,4.523e-1,8.263e-3
bone_cortical,1.000e+10,2.136e+0,8.120e+0,4.728e-1,7.268e-3
bone_cortical,1.100e+10,2.352e+0,7.826e+0,4.912e-1,6.491e-3
bone_cortical,1.200e+10,2.561e+0,7.556e+0,5.076e-1,5.870e-3
bone_cortical,1.300e+10,2.760e+0,7.308e+0,5.223e-1,5.363e-3
bone_cortical,1.400e+10,2.952e+0,7.080e+0,5.353e-1,4.943e-3
bone_cortical,1.500e+10,3.135e+0,6.870e+0,5.470e-1,4.590e-3
bone_cortical,1.600e+10,3.311e+0,6.676e+0,5.573e-1,4.290e-3
bone_cortical,1.700e+10,3.480e+0,6.496e+0,5.664e-1,4.031e-3
bone_cortical,1.800e+10,3.641e+0,6.329e+0,5.745e-1,3.806e-3
bone_cortical,1.900e+10,3.796e+0,6.174e+0,5.816e-1,3.609e-3
bone_cortical,2.000e+10,3.944e+0,6.030e+0,5.879e-1,3.435e-3
bone_cortical,2.100e+10,4.087e+0,5.896e+0,5.933e-1,3.280e-3
bone_cortical,2.200e+10,4.223e+0,5.771e+0,5.980e-1,3.142e-3
bone_cortical,2.300e+10,4.355e+0,5.653e+0,6.020e-1,3.017e-3
bone_cortical,2.400e+10,4.481e+0,5.544e+0,6.054e-1,2.905e-3
bone_cortical,2.500e+10,4.603e+0,5.441e+0,6.083e-1,2.803e-3
bone_cortical,2.600e+10,4.720e+0,5.344e+0,6.107e-1,2.709e-3
bone_cortical,2.700e+10,4.833e+0,5.253e+0,6.126e-1,2.624e-3
bone_cortical,2.800e+10,4.943e+0,5.167e+0,6.141e-1,2.545e-3
bone_cortical,2.900e+10,5.048e+0,5.086e+0,6.152e-1,2.473e-3
bone_cortical,3.000e+10,5.150e+0,5.010e+0,6.160e-1,2.406e-3
bone_cortical,3.100e+10,5.249e+0,4.937e+0,6.164e-1,2.344e-3
bone_cortical,3.200e+10,5.344e+0,4.869e+0,6.166e-1,2.286e-3
bone_cortical,3.300e+10,5.437e+0,4.804e+0,6.165e-1,2.232e-3
bone_cortical,3.400e+10,5.527e+0,4.742e+0,6.162e-1,2.181e-3
bone_cortical,3.500e+10,5.614e+0,4.684e+0,6.156e-1,2.134e-3
bone_cortical,3.600e+10,5.698e+0,4.628e+0,6.148e-1,2.090e-3
bone_cortical,3.700e+10,5.780e+0,4.575e+0,6.139e-1,2.048e-3
bone_cortical,3.800e+10,5.860e+0,4.524e+0,6.128e-1,2.008e-3
bone_cortical,3.900e+10,5.938e+0,4.476e+0,6.115e-1,1.971e-3
bone_cortical,4.000e+10,6.013e+0,4.430e+0,6.101e-1,1.936e-3
bone_cortical,4.100e+10,6.087e+0,4.386e+0,6.086e-1,1.903e-3
bone_cortical,4.200e+10,6.159e+0,4.343e+0,6.069e-1,1.871e-3
bone_cortical,4.300e+10,6.229e+0,4.303e+0,6.051e-1,1.841e-3
bone_cortical,4.400e+10,6.297e+0,4.264e+0,6.033e-1,1.813e-3
bone_cortical,4.500e+10,6.364e+0,4.227e+0,6.014e-1,1.785e-3
bone_cortical,4.600e+10,6.429e+0,4.191e+0,5.994e-1,1.759e-3
bone_cortical,4.700e+10,6.492e+0,4.157e+0,5.973e-1,1.734e-3
bone_cortical,4.800e+10,6.554e+0,4.124e+0,5.952e-1,1.711e-3
bone_cortical,4.900e+10,6.615e+0,4.092e+0,5.930e-1,1.688e-3
bone_cortical,5.000e+10,6.674e+0,4.062e+0,5.907e-1,1.666e-3
bone_cortical,5.100e+10,6.732e+0,4.032e+0,5.884e-1,1.646e-3
bone_cortical,5.200e+10,6.789e+0,4.004e+0,5.861e-1,1.626e-3
bone_cortical,5.300e+10,6.845e+0,3.977e+0,5.838e-1,1.606e-3
bone_cortical,5.400e+10,6.900e+0,3.951e+0,5.814e-1,1.588e-3
bone_cortical,5.500e+10,6.953e+0,3.925e+0,5.789e-1,1.570e-3
bone_cortical,5.600e+10,7.006e+0,3.901e+0,5.765e-1,1.553e-3
bone_cortical,5.700e+10,7.057e+0,3.877e+0,5.740e-1,1.537e-3
bone_cortical,5.800e+10,7.108e+0,3.854e+0,5.716e-1,1.521e-3
bone_cortical,5.900e+10,7.157e+0,3.832e+0,5.691e-1,1.506e-3
bone_cortical,6.000e+10,7.206e+0,3.810e+0,5.666e-1,1.491e-3
bone_cortical,6.100e+10,7.254e+0,3.789e+0,5.641e-1,1.477e-3
bone_cortical,6.200e+10,7.301e+0,3.769e+0,5.615e-1,1.463e-3
bone_cortical,6.300e+10,7.347e+0,3.750e+0,5.590e-1,1.449e-3
bone_cortical,6.400e+10,7.392e+0,3.731e+0,5.565e-1,1.436e-3
bone_cortical,6.500e+10,7.437e+0,3.712e+0,5.540e-1,1.424e-3
bone_cortical,6.600e+10,7.480e+0,3.695e+0,5.514e-1,1.412e-3
bone_cortical,6.700e+10,7.524e+0,3.677e+0,5.489e-1,1.400e-3
bone_cortical,6.800e+10,7.566e+0,3.660e+0,5.464e-1,1.389e-3
bone_cortical,6.900e+10,7.608e+0,3.644e+0,5.439e-1,1.377e-3
bone_cortical,7.000e+10,7.649e+0,3.628e+0,5.414e-1,1.367e-3
bone_cortical,7.100e+10,7.689e+0,3.613e+0,5.389e-1,1.356e-3
bone_cortical,7.200e+10,7.729e+0,3.598e+0,5.364e-1,1.346e-3
bone_cortical,7.300e+10,7.769e+0,3.583e+0,5.339e-1,1.336e-3
bone_cortical,7.400e+10,7.807e+0,3.569e+0,5.314e-1,1.326e-3
bone_cortical,7.500e+10,7.846e+0,3.555e+0,5.289e-1,1.317e-3
bone_cortical,7.600e+10,7.883e+0,3.541e+0,5.265e-1,1.308e-3
bone_cortical,7.700e+10,7.920e+0,3.528e+0,5.240e-1,1.299e-3
bone_cortical,7.800e+10,7.957e+0,3.515e+0,5.216e-1,1.290e-3
bone_cortical,7.900e+10,7.993e+0,3.503e+0,5.192e-1,1.282e-3
bone_cortical,8.000e+10,8.028e+0,3.491e+0,5.168e-1,1.274e-3
bone_cortical,8.100e+10,8.064e+0,3.479e+0,5.144e-1,1.266e-3
bone_cortical,8.200e+10,8.098e+0,3.467e+0,5.120e-1,1.258e-3
bone_cortical,8.300e+10,8.133e+0,3.456e+0,5.097e-1,1.250e-3
bone_cortical,8.400e+10,8.166e+0,3.445e+0,5.073e-1,1.243e-3
bone_cortical,8.500e+10,8.200e+0,3.434e+0,5.050e-1,1.235e-3
bone_cortical,8.600e+10,8.233e+0,3.423e+0,5.027e-1,1.228e-3
bone_cortical,8.700e+10,8.265e+0,3.413e+0,5.003e-1,1.221e-3
bone_cortical,8.800e+10,8.297e+0,3.403e+0,4.981e-1,1.214e-3
bone_cortical,8.900e+10,8.329e+0,3.393e+0,4.958e-1,1.208e-3
bone_cortical,9.000e+10,8.360e+0,3.384e+0,4.935e-1,1.201e-3
bone_cortical,9.100e+10,8.391e+0,3.374e+0,4.913e-1,1.195e-3
bone_cortical,9.200e+10,8.422e+0,3.365e+0,4.890e-1,1.189e-3
bone_cortical,9.300e+10,8.452e+0,3.356e+0,4.868e-1,1.182e-3
bone_cortical,9.400e+10,8.482e+0,3.347e+0,4.847e-1,1.176e-3
bone_cortical,9.500e+10,8.512e+0,3.338e+0,4.825e-1,1.171e-3
bone_cortical,9.600e+10,8.541e+0,3.330e+0,4.803e-1,1.165e-3
bone_cortical,9.700e+10,8.570e+0,3.321e+0,4.782e-1,1.159e-3
bone_cortical,9.800e+10,8.599e+0,3.313e+0,4.760e-1,1.154e-3
bone_cortical,9.900e+10,8.627e+0,3.305e+0,4.739e-1,1.148e-3
bone_cortical,1.000e+11,8.655e+0,3.297e+0,4.718e-1,1.143e-3
bone_marrow,1.000e+9,4.280e-2,5.485e+0,1.403e-1,2.912e-1
bone_marrow,2.000e+9,7.615e-2,5.348e+0,1.280e-1,1.615e-1
bone_marrow,3.000e+9,1.208e-1,5.238e+0,1.382e-1,1.008e-1
bone_marrow,4.000e+9,1.741e-1,5.136e+0,1.524e-1,6.929e-2
bone_marrow,5.000e+9,2.338e-1,5.038e+0,1.668e-1,5.114e-2
bone_marrow,6.000e+9,2.981e-1,4.944e+0,1.806e-1,3.976e-2
bone_marrow,7.000e+9,3.656e-1,4.854e+0,1.934e-1,3.214e-2
bone_marrow,8.000e+9,4.353e-1,4.768e+0,2.051e-1,2.677e-2
bone_marrow,9.000e+9,5.063e-1,4.686e+0,2.158e-1,2.283e-2
bone_marrow,1.000e+10,5.779e-1,4.607e+0,2.255e-1,1.984e-2
bone_marrow,1.100e+10,6.495e-1,4.532e+0,2.342e-1,1.752e-2
bone_marrow,1.200e+10,7.208e-1,4.461e+0,2.420e-1,1.567e-2
bone_marrow,1.300e+10,7.914e-1,4.393e+0,2.491e-1,1.417e-2
bone_marrow,1.400e+10,8.611e-1,4.329e+0,2.554e-1,1.293e-2
bone_marrow,1.500e+10,9.296e-1,4.268e+0,2.610e-1,1.190e-2
bone_marrow,1.600e+10,9.969e-1,4.210e+0,2.660e-1,1.102e-2
bone_marrow,1.700e+10,1.063e+0,4.155e+0,2.705e-1,1.027e-2
bone_marrow,1.800e+10,1.127e+0,4.103e+0,2.744e-1,9.626e-3
bone_marrow,1.900e+10,1.190e+0,4.053e+0,2.779e-1,9.063e-3
bone_marrow,2.000e+10,1.252e+0,4.005e+0,2.809e-1,8.568e-3
bone_marrow,2.100e+10,1.312e+0,3.961e+0,2.836e-1,8.131e-3
bone_marrow,2.200e+10,1.371e+0,3.918e+0,2.858e-1,7.743e-3
bone_marrow,2.300e+10,1.428e+0,3.877e+0,2.878e-1,7.395e-3
bone_marrow,2.400e+10,1.483e+0,3.838e+0,2.895e-1,7.083e-3
bone_marrow,2.500e+10,1.538e+0,3.801e+0,2.909e-1,6.800e-3
bone_marrow,2.600e+10,1.591e+0,3.766e+0,2.920e-1,6.544e-3
bone_marrow,2.700e+10,1.642e+0,3.732e+0,2.929e-1,6.311e-3
bone_marrow,2.800e+10,1.692e+0,3.700e+0,2.936e-1,6.098e-3
bone_marrow,2.900e+10,1.741e+0,3.670e+0,2.941e-1,5.902e-3
bone_marrow,3.000e+10,1.789e+0,3.640e+0,2.945e-1,5.722e-3
bone_marrow,3.100e+10,1.835e+0,3.612e+0,2.946e-1,5.555e-3
bone_marrow,3.200e+10,1.881e+0,3.585e+0,2.947e-1,5.401e-3
bone_marrow,3.300e+10,1.925e+0,3.560e+0,2.946e-1,5.258e-3
bone_marrow,3.400e+10,1.968e+0,3.535e+0,2.944e-1,5.125e-3
bone_marrow,3.500e+10,2.010e+0,3.511e+0,2.940e-1,5.000e-3
bone_marrow,3.600e+10,2.051e+0,3.489e+0,2.936e-1,4.884e-3
bone_marrow,3.700e+10,2.092e+0,3.467e+0,2.931e-1,4.775e-3
bone_marrow,3.800e+10,2.131e+0,3.446e+0,2.925e-1,4.673e-3
bone_marrow,3.900e+10,2.169e+0,3.426e+0,2.918e-1,4.577e-3
bone_marrow,4.000e+10,2.207e+0,3.406e+0,2.911e-1,4.486e-3
bone_marrow,4.100e+10,2.243e+0,3.388e+0,2.903e-1,4.401e-3
bone_marrow,4.200e+10,2.279e+0,3.370e+0,2.894e-1,4.320e-3
bone_marrow,4.300e+10,2.314e+0,3.353e+0,2.885e-1,4.244e-3
bone_marrow,4.400e+10,2.348e+0,3.336e+0,2.876e-1,4.171e-3
bone_marrow,4.500e+10,2.382e+0,3.320e+0,2.866e-1,4.102e-3
bone_marrow,4.600e+10,2.414e+0,3.304e+0,2.855e-1,4.037e-3
bone_marrow,4.700e+10,2.446e+0,3.289e+0,2.845e-1,3.974e-3
bone_marrow,4.800e+10,2.478e+0,3.275e+0,2.834e-1,3.915e-3
bone_marrow,4.900e+10,2.509e+0,3.261e+0,2.822e-1,3.858e-3
bone_marrow,5.000e+10,2.539e+0,3.247e+0,2.811e-1,3.804e-3
bone_marrow,5.100e+10,2.568e+0,3.234e+0,2.799e-1,3.753e-3
bone_marrow,5.200e+10,2.598e+0,3.221e+0,2.787e-1,3.703e-3
bone_marrow,5.300e+10,2.626e+0,3.209e+0,2.775e-1,3.656e-3
bone_marrow,5.400e+10,2.654e+0,3.197e+0,2.763e-1,3.610e-3
bone_marrow,5.500e+10,2.681e+0,3.186e+0,2.751e-1,3.566e-3
bone_marrow,5.600e+10,2.708e+0,3.175e+0,2.738e-1,3.525e-3
bone_marrow,5.700e+10,2.735e+0,3.164e+0,2.726e-1,3.484e-3
bone_marrow,5.800e+10,2.761e+0,3.153e+0,2.713e-1,3.446e-3
bone_marrow,5.900e+10,2.786e+0,3.143e+0,2.700e-1,3.408e-3
bone_marrow,6.000e+10,2.811e+0,3.133e+0,2.688e-1,3.372e-3
bone_marrow,6.100e+10,2.836e+0,3.124e+0,2.675e-1,3.338e-3
bone_marrow,6.200e+10,2.860e+0,3.115e+0,2.662e-1,3.304e-3
bone_marrow,6.300e+10,2.884e+0,3.105e+0,2.650e-1,3.272e-3
bone_marrow,6.400e+10,2.907e+0,3.097e+0,2.637e-1,3.241e-3
bone_marrow,6.500e+10,2.930e+0,3.088e+0,2.624e-1,3.211e-3
bone_marrow,6.600e+10,2.953e+0,3.080e+0,2.611e-1,3.181e-3
bone_marrow,6.700e+10,2.975e+0,3.072e+0,2.599e-1,3.153e-3
bone_marrow,6.800e+10,2.997e+0,3.064e+0,2.586e-1,3.126e-3
bone_marrow,6.900e+10,3.019e+0,3.056e+0,2.573e-1,3.099e-3
bone_marrow,7.000e+10,3.040e+0,3.049e+0,2.561e-1,3.074e-3
bone_marrow,7.100e+10,3.061e+0,3.041e+0,2.548e-1,3.049e-3
bone_marrow,7.200e+10,3.081e+0,3.034e+0,2.535e-1,3.025e-3
bone_marrow,7.300e+10,3.102e+0,3.027e+0,2.523e-1,3.001e-3
bone_marrow,7.400e+10,3.122e+0,3.021e+0,2.511e-1,2.978e-3
bone_marrow,7.500e+10,3.142e+0,3.014e+0,2.498e-1,2.956e-3
bone_marrow,7.600e+10,3.161e+0,3.007e+0,2.486e-1,2.935e-3
bone_marrow,7.700e+10,3.180e+0,3.001e+0,2.474e-1,2.914e-3
bone_marrow,7.800e+10,3.199e+0,2.995e+0,2.462e-1,2.893e-3
bone_marrow,7.900e+10,3.218e+0,2.989e+0,2.449e-1,2.873e-3
bone_marrow,8.000e+10,3.236e+0,2.983e+0,2.437e-1,2.854e-3
bone_marrow,8.100e+10,3.254e+0,2.978e+0,2.425e-1,2.835e-3
bone_marrow,8.200e+10,3.272e+0,2.972e+0,2.414e-1,2.817e-3
bone_marrow,8.300e+10,3.290e+0,2.966e+0,2.402e-1,2.799e-3
bone_marrow,8.400e+10,3.307e+0,2.961e+0,2.390e-1,2.782e-3
bone_marrow,8.500e+10,3.325e+0,2.956e+0,2.378e-1,2.764e-3
bone_marrow,8.600e+10,3.342e+0,2.951e+0,2.367e-1,2.748e-3
bone_marrow,8.700e+10,3.358e+0,2.946e+0,2.356e-1,2.732e-3
bone_marrow,8.800e+10,3.375e+0,2.941e+0,2.344e-1,2.716e-3
bone_marrow,8.900e+10,3.391e+0,2.936e+0,2.333e-1,2.700e-3
bone_marrow,9.000e+10,3.408e+0,2.932e+0,2.322e-1,2.685e-3
bone_marrow,9.100e+10,3.424e+0,2.927e+0,2.310e-1,2.670e-3
bone_marrow,9.200e+10,3.439e+0,2.922e+0,2.299e-1,2.656e-3
bone_marrow,9.300e+10,3.455e+0,2.918e+0,2.288e-1,2.642e-3
bone_marrow,9.400e+10,3.470e+0,2.914e+0,2.278e-1,2.628e-3
bone_marrow,9.500e+10,3.486e+0,2.910e+0,2.267e-1,2.614e-3
bone_marrow,9.600e+10,3.501e+0,2.905e+0,2.256e-1,2.601e-3
bone_marrow,9.700e+10,3.516e+0,2.901e+0,2.245e-1,2.588e-3
